date,main,aftermath,dd_overlay,hv_ladder,portfolio_total
2013-05-24,422.37,0.00,0.00,-38.55,383.82
2013-05-28,125.38,0.00,0.00,-38.55,86.84
2013-05-29,-296.98,0.00,0.00,-38.55,-335.53
2013-05-30,-296.98,0.00,0.00,-38.55,-335.53
2013-05-31,-296.98,0.00,0.00,6.43,-290.56
2013-06-03,-296.98,0.00,0.00,6.43,-290.56
2013-06-04,-296.98,0.00,0.00,6.43,-290.56
2013-06-05,-296.98,0.00,0.00,6.43,-290.56
2013-06-06,-296.98,0.00,0.00,6.43,-290.56
2013-06-07,-296.98,0.00,0.00,6.43,-290.56
2013-06-10,-296.98,0.00,0.00,6.43,-290.56
2013-06-11,-296.98,0.00,0.00,6.43,-290.56
2013-06-12,-45.98,0.00,0.00,6.43,-39.56
2013-06-13,-45.98,0.00,0.00,6.43,-39.56
2013-06-14,-45.98,0.00,0.00,6.43,-39.56
2013-06-17,-45.98,0.00,0.00,69.48,23.50
2013-06-18,-45.98,0.00,0.00,69.48,23.50
2013-06-19,-45.98,0.00,0.00,69.48,23.50
2013-06-20,-45.98,0.00,0.00,58.47,12.48
2013-06-21,251.00,0.00,102.63,58.47,412.10
2013-06-24,251.00,0.00,102.63,58.47,412.10
2013-06-25,251.00,0.00,102.63,58.47,412.10
2013-06-26,251.00,0.00,102.63,58.47,412.10
2013-06-27,251.00,0.00,102.63,98.22,451.85
2013-06-28,251.00,0.00,102.63,98.22,451.85
2013-07-01,251.00,0.00,102.63,98.22,451.85
2013-07-02,251.00,0.00,102.63,98.22,451.85
2013-07-03,251.00,0.00,102.63,98.22,451.85
2013-07-05,350.03,0.00,102.63,108.03,560.69
2013-07-08,99.03,0.00,102.63,169.34,371.01
2013-07-09,99.03,0.00,102.63,169.34,371.01
2013-07-10,99.03,0.00,102.63,169.34,371.01
2013-07-11,99.03,0.00,102.63,169.34,371.01
2013-07-12,99.03,0.00,102.63,124.37,326.03
2013-07-15,99.03,0.00,102.63,129.49,331.16
2013-07-16,99.03,0.00,102.63,66.44,268.10
2013-07-17,99.03,0.00,102.63,66.44,268.10
2013-07-18,99.03,0.00,102.63,66.44,268.10
2013-07-19,99.03,0.00,102.63,66.44,268.10
2013-07-22,99.03,0.00,102.63,6.07,207.74
2013-07-23,99.03,0.00,0.00,6.07,105.10
2013-07-24,99.03,0.00,0.00,6.07,105.10
2013-07-25,99.03,0.00,0.00,6.07,105.10
2013-07-26,99.03,0.00,0.00,6.07,105.10
2013-07-29,99.03,0.00,0.00,-1.95,97.08
2013-07-30,99.03,0.00,0.00,-1.95,97.08
2013-07-31,99.03,0.00,0.00,-1.95,97.08
2013-08-01,99.03,0.00,0.00,-1.95,97.08
2013-08-02,99.03,0.00,0.00,-63.26,35.77
2013-08-05,99.03,0.00,0.00,-64.90,34.13
2013-08-06,99.03,0.00,0.00,-64.90,34.13
2013-08-07,99.03,0.00,0.00,-64.90,34.13
2013-08-08,-578.38,0.00,0.00,-64.90,-643.28
2013-08-09,-677.41,0.00,0.00,-64.90,-742.31
2013-08-12,-677.41,0.00,0.00,-64.90,-742.31
2013-08-13,-677.41,0.00,0.00,-64.90,-742.31
2013-08-14,-677.41,0.00,0.00,-64.90,-742.31
2013-08-15,-677.41,0.00,0.00,-64.90,-742.31
2013-08-16,-677.41,0.00,0.00,-64.90,-742.31
2013-08-19,-677.41,0.00,0.00,-64.90,-742.31
2013-08-20,0.00,0.00,0.00,-64.90,-64.90
2013-08-21,0.00,0.00,0.00,-64.90,-64.90
2013-08-22,0.00,0.00,0.00,-64.90,-64.90
2013-08-23,0.00,0.00,0.00,-70.03,-70.03
2013-08-26,0.00,0.00,0.00,-70.03,-70.03
2013-08-27,0.00,0.00,0.00,-70.03,-70.03
2013-08-28,94.02,0.00,99.48,-70.03,123.48
2013-08-29,94.02,0.00,99.48,-70.03,123.48
2013-08-30,94.02,0.00,99.48,-9.67,183.84
2013-09-03,94.02,0.00,99.48,-9.67,183.84
2013-09-04,94.02,0.00,99.48,-9.67,183.84
2013-09-05,94.02,0.00,99.48,-9.67,183.84
2013-09-06,94.02,0.00,99.48,-9.67,183.84
2013-09-09,94.02,0.00,99.48,-1.64,191.87
2013-09-10,94.02,0.00,99.48,40.18,233.69
2013-09-11,94.02,0.00,99.48,40.18,233.69
2013-09-12,94.02,0.00,99.48,40.18,233.69
2013-09-13,94.02,0.00,99.48,40.18,233.69
2013-09-16,94.02,0.00,99.48,41.82,235.33
2013-09-17,94.02,0.00,99.48,86.99,280.50
2013-09-18,94.02,0.00,99.48,86.99,280.50
2013-09-19,94.02,0.00,99.48,86.99,280.50
2013-09-20,94.02,0.00,99.48,86.99,280.50
2013-09-23,94.02,0.00,99.48,86.99,280.50
2013-09-24,94.02,0.00,99.48,139.69,333.19
2013-09-25,94.02,0.00,99.48,139.69,333.19
2013-09-26,94.02,0.00,99.48,139.69,333.19
2013-09-27,94.02,0.00,99.48,139.69,333.19
2013-09-30,94.02,0.00,0.00,139.69,233.71
2013-10-01,94.02,0.00,0.00,215.91,309.93
2013-10-02,94.02,0.00,0.00,215.91,309.93
2013-10-03,0.00,0.00,0.00,215.91,215.91
2013-10-04,0.00,0.00,0.00,215.91,215.91
2013-10-07,0.00,0.00,0.00,215.91,215.91
2013-10-08,0.00,0.00,0.00,215.91,215.91
2013-10-09,0.00,0.00,91.01,215.91,306.92
2013-10-10,0.00,0.00,91.01,215.91,306.92
2013-10-11,0.00,0.00,91.01,215.91,306.92
2013-10-14,0.00,0.00,91.01,215.91,306.92
2013-10-15,0.00,0.00,91.01,462.27,553.28
2013-10-16,331.03,0.00,91.01,462.27,884.31
2013-10-17,331.03,0.00,91.01,462.27,884.31
2013-10-18,331.03,0.00,91.01,420.45,842.49
2013-10-21,331.03,0.00,91.01,420.45,842.49
2013-10-22,331.03,0.00,91.01,466.28,888.31
2013-10-23,331.03,0.00,91.01,45.82,467.86
2013-10-24,331.03,0.00,91.01,45.82,467.86
2013-10-25,331.03,0.00,91.01,45.82,467.86
2013-10-28,331.03,0.00,91.01,45.82,467.86
2013-10-29,331.03,0.00,91.01,82.35,504.39
2013-10-30,331.03,0.00,91.01,82.35,504.39
2013-10-31,331.03,0.00,91.01,82.35,504.39
2013-11-01,331.03,0.00,91.01,82.35,504.39
2013-11-04,331.03,0.00,91.01,82.35,504.39
2013-11-05,331.03,0.00,91.01,107.88,529.91
2013-11-06,331.03,0.00,91.01,107.88,529.91
2013-11-07,331.03,0.00,91.01,107.88,529.91
2013-11-08,331.03,0.00,91.01,107.88,529.91
2013-11-11,331.03,0.00,0.00,107.88,438.90
2013-11-12,331.03,0.00,0.00,145.30,476.32
2013-11-13,331.03,0.00,0.00,145.30,476.32
2013-11-14,331.03,0.00,0.00,145.30,476.32
2013-11-15,331.03,0.00,0.00,145.30,476.32
2013-11-18,331.03,0.00,0.00,145.30,476.32
2013-11-19,575.59,0.00,0.00,145.30,720.88
2013-11-20,244.56,0.00,0.00,145.30,389.86
2013-11-21,244.56,0.00,0.00,145.30,389.86
2013-11-22,244.56,0.00,0.00,173.02,417.58
2013-11-25,244.56,0.00,0.00,127.19,371.76
2013-11-26,244.56,0.00,0.00,127.19,371.76
2013-11-27,244.56,0.00,0.00,127.19,371.76
2013-11-29,244.56,0.00,0.00,127.19,371.76
2013-12-02,244.56,0.00,0.00,127.19,371.76
2013-12-03,244.56,0.00,0.00,127.19,371.76
2013-12-04,244.56,0.00,0.00,127.19,371.76
2013-12-05,244.56,0.00,0.00,127.19,371.76
2013-12-06,244.56,0.00,0.00,127.19,371.76
2013-12-09,244.56,0.00,0.00,170.83,415.39
2013-12-10,244.56,0.00,0.00,134.30,378.86
2013-12-11,244.56,0.00,0.00,134.30,378.86
2013-12-12,244.56,0.00,0.00,134.30,378.86
2013-12-13,244.56,0.00,0.00,134.30,378.86
2013-12-16,244.56,0.00,0.00,217.57,462.13
2013-12-17,244.56,0.00,0.00,192.05,436.61
2013-12-18,244.56,0.00,0.00,192.05,436.61
2013-12-19,244.56,0.00,0.00,192.05,436.61
2013-12-20,244.56,0.00,0.00,192.05,436.61
2013-12-23,244.56,0.00,0.00,103.70,348.26
2013-12-24,139.69,0.00,0.00,66.28,205.97
2013-12-26,-104.87,0.00,0.00,66.28,-38.59
2013-12-27,-104.87,0.00,0.00,66.28,-38.59
2013-12-30,-104.87,0.00,0.00,66.28,-38.59
2013-12-31,-104.87,0.00,0.00,66.28,-38.59
2014-01-02,-104.87,0.00,0.00,66.28,-38.59
2014-01-03,-104.87,0.00,0.00,66.28,-38.59
2014-01-06,-104.87,0.00,0.00,97.69,-7.18
2014-01-07,-104.87,0.00,0.00,69.97,-34.90
2014-01-08,-104.87,0.00,0.00,69.97,-34.90
2014-01-09,-104.87,0.00,0.00,-13.30,-118.17
2014-01-10,-104.87,0.00,0.00,-13.30,-118.17
2014-01-13,-104.87,0.00,0.00,19.87,-85.01
2014-01-14,-104.87,0.00,0.00,19.87,-85.01
2014-01-15,-104.87,0.00,0.00,19.87,-85.01
2014-01-16,-104.87,0.00,0.00,-23.77,-128.64
2014-01-17,-104.87,0.00,0.00,-23.77,-128.64
2014-01-21,-104.87,0.00,0.00,-10.58,-115.45
2014-01-22,-104.87,0.00,0.00,-10.58,-115.45
2014-01-23,-104.87,0.00,0.00,-10.58,-115.45
2014-01-24,-104.87,0.00,0.00,-10.58,-115.45
2014-01-27,0.00,0.00,0.00,-10.58,-10.58
2014-01-28,0.00,0.00,0.00,-10.58,-10.58
2014-01-29,0.00,0.00,0.00,-10.58,-10.58
2014-01-30,0.00,0.00,110.32,-10.58,99.74
2014-01-31,0.00,0.00,110.32,-10.58,99.74
2014-02-03,0.00,0.00,110.32,-10.58,99.74
2014-02-04,0.00,0.00,110.32,-10.58,99.74
2014-02-05,0.00,0.00,110.32,77.77,188.09
2014-02-06,0.00,0.00,110.32,77.77,188.09
2014-02-07,0.00,0.00,110.32,77.77,188.09
2014-02-10,88.38,0.00,110.32,77.77,276.47
2014-02-11,88.38,0.00,110.32,77.77,276.47
2014-02-12,88.38,0.00,110.32,77.77,276.47
2014-02-13,88.38,0.00,110.32,111.94,310.64
2014-02-14,88.38,0.00,110.32,111.94,310.64
2014-02-18,88.38,0.00,110.32,80.53,279.23
2014-02-19,88.38,0.00,110.32,80.53,279.23
2014-02-20,88.38,0.00,110.32,80.53,279.23
2014-02-21,88.38,0.00,110.32,126.84,325.54
2014-02-24,88.38,0.00,110.32,126.84,325.54
2014-02-25,88.38,0.00,110.32,93.67,292.37
2014-02-26,88.38,0.00,110.32,93.67,292.37
2014-02-27,88.38,0.00,110.32,93.67,292.37
2014-02-28,88.38,0.00,110.32,127.69,326.39
2014-03-03,88.38,0.00,110.32,127.69,326.39
2014-03-04,88.38,0.00,0.00,114.50,202.88
2014-03-05,88.38,0.00,0.00,114.50,202.88
2014-03-06,88.38,0.00,0.00,114.50,202.88
2014-03-07,88.38,0.00,0.00,135.10,223.48
2014-03-10,88.38,0.00,0.00,135.10,223.48
2014-03-11,88.38,0.00,0.00,135.10,223.48
2014-03-12,88.38,0.00,0.00,135.10,223.48
2014-03-13,88.38,0.00,0.00,135.10,223.48
2014-03-14,88.38,0.00,0.00,135.10,223.48
2014-03-17,88.38,0.00,0.00,135.10,223.48
2014-03-18,-275.69,0.00,0.00,135.10,-140.60
2014-03-19,-275.69,0.00,0.00,135.10,-140.60
2014-03-20,-275.69,0.00,0.00,135.10,-140.60
2014-03-21,-275.69,0.00,0.00,176.75,-98.95
2014-03-24,-275.69,0.00,0.00,176.75,-98.95
2014-03-25,-275.69,0.00,0.00,176.75,-98.95
2014-03-26,-275.69,0.00,0.00,176.75,-98.95
2014-03-27,-275.69,0.00,0.00,142.58,-133.12
2014-03-28,-275.69,0.00,0.00,142.58,-133.12
2014-03-31,-275.69,0.00,0.00,142.58,-133.12
2014-04-01,-275.69,0.00,0.00,176.63,-99.07
2014-04-02,-275.69,0.00,0.00,130.32,-145.38
2014-04-03,-275.69,0.00,0.00,130.32,-145.38
2014-04-04,-275.69,0.00,0.00,130.32,-145.38
2014-04-07,-68.45,0.00,0.00,130.32,61.87
2014-04-08,-68.45,0.00,0.00,130.32,61.87
2014-04-09,-68.45,0.00,0.00,162.02,93.58
2014-04-10,-68.45,0.00,0.00,128.01,59.56
2014-04-11,-68.45,0.00,0.00,128.01,59.56
2014-04-14,207.25,0.00,0.00,128.01,335.26
2014-04-15,207.25,0.00,0.00,128.01,335.26
2014-04-16,207.25,0.00,0.00,128.01,335.26
2014-04-17,207.25,0.00,0.00,107.40,314.65
2014-04-21,207.25,0.00,0.00,152.28,359.53
2014-04-22,207.25,0.00,0.00,152.28,359.53
2014-04-23,207.25,0.00,0.00,152.28,359.53
2014-04-24,207.25,0.00,0.00,152.28,359.53
2014-04-25,207.25,0.00,0.00,152.28,359.53
2014-04-28,207.25,0.00,0.00,152.28,359.53
2014-04-29,207.25,0.00,0.00,152.28,359.53
2014-04-30,207.25,0.00,0.00,152.28,359.53
2014-05-01,207.25,0.00,0.00,200.26,407.51
2014-05-02,555.34,0.00,0.00,158.61,713.95
2014-05-05,348.10,0.00,0.00,158.61,506.70
2014-05-06,348.10,0.00,0.00,158.61,506.70
2014-05-07,348.10,0.00,0.00,158.61,506.70
2014-05-08,348.10,0.00,0.00,158.61,506.70
2014-05-09,348.10,0.00,0.00,158.61,506.70
2014-05-12,348.10,0.00,0.00,215.03,563.13
2014-05-13,348.10,0.00,0.00,180.98,529.08
2014-05-14,348.10,0.00,0.00,180.98,529.08
2014-05-15,348.10,0.00,0.00,180.98,529.08
2014-05-16,348.10,0.00,0.00,180.98,529.08
2014-05-19,348.10,0.00,0.00,180.98,529.08
2014-05-20,348.10,0.00,0.00,180.98,529.08
2014-05-21,348.10,0.00,0.00,203.73,551.83
2014-05-22,348.10,0.00,0.00,203.73,551.83
2014-05-23,348.10,0.00,0.00,203.73,551.83
2014-05-27,348.10,0.00,0.00,203.73,551.83
2014-05-28,348.10,0.00,0.00,158.86,506.95
2014-05-29,348.10,0.00,0.00,201.67,549.76
2014-05-30,348.10,0.00,0.00,201.67,549.76
2014-06-02,348.10,0.00,0.00,201.67,549.76
2014-06-03,348.10,0.00,0.00,201.67,549.76
2014-06-04,348.10,0.00,0.00,201.67,549.76
2014-06-05,348.10,0.00,0.00,251.00,599.10
2014-06-06,477.92,0.00,0.00,203.03,680.95
2014-06-09,129.83,0.00,0.00,146.60,276.43
2014-06-10,129.83,0.00,0.00,146.60,276.43
2014-06-11,129.83,0.00,0.00,146.60,276.43
2014-06-12,129.83,0.00,0.00,217.41,347.24
2014-06-13,129.83,0.00,0.00,217.41,347.24
2014-06-16,129.83,0.00,0.00,217.41,347.24
2014-06-17,129.83,0.00,0.00,217.41,347.24
2014-06-18,129.83,0.00,0.00,217.41,347.24
2014-06-19,129.83,0.00,0.00,178.06,307.89
2014-06-20,129.83,0.00,0.00,178.06,307.89
2014-06-23,129.83,0.00,0.00,178.06,307.89
2014-06-24,129.83,0.00,0.00,178.06,307.89
2014-06-25,129.83,0.00,0.00,178.06,307.89
2014-06-26,129.83,0.00,0.00,178.06,307.89
2014-06-27,129.83,0.00,0.00,178.06,307.89
2014-06-30,129.83,0.00,0.00,178.06,307.89
2014-07-01,129.83,0.00,0.00,154.02,283.84
2014-07-02,129.83,0.00,0.00,111.20,241.03
2014-07-03,129.83,0.00,0.00,111.20,241.03
2014-07-07,129.83,0.00,0.00,-8.94,120.89
2014-07-08,129.83,0.00,0.00,-8.94,120.89
2014-07-09,129.83,0.00,0.00,12.01,141.84
2014-07-10,129.83,0.00,0.00,12.01,141.84
2014-07-11,17.98,0.00,0.00,12.01,29.99
2014-07-14,-111.85,0.00,0.00,12.01,-99.84
2014-07-15,-111.85,0.00,0.00,12.01,-99.84
2014-07-16,-111.85,0.00,0.00,39.08,-72.77
2014-07-17,-111.85,0.00,0.00,39.08,-72.77
2014-07-18,-111.85,0.00,0.00,39.08,-72.77
2014-07-21,-111.85,0.00,0.00,39.08,-72.77
2014-07-22,-111.85,0.00,0.00,39.08,-72.77
2014-07-23,-111.85,0.00,0.00,39.08,-72.77
2014-07-24,-111.85,0.00,0.00,39.08,-72.77
2014-07-25,-111.85,0.00,0.00,39.08,-72.77
2014-07-28,-111.85,0.00,0.00,39.08,-72.77
2014-07-29,-111.85,0.00,0.00,39.08,-72.77
2014-07-30,-111.85,0.00,0.00,83.66,-28.19
2014-07-31,-111.85,0.00,0.00,68.55,-43.29
2014-08-01,0.00,0.00,0.00,68.55,68.55
2014-08-04,0.00,0.00,0.00,68.55,68.55
2014-08-05,0.00,0.00,0.00,68.55,68.55
2014-08-06,0.00,0.00,0.00,68.55,68.55
2014-08-07,0.00,0.00,0.00,68.55,68.55
2014-08-08,0.00,0.00,0.00,68.55,68.55
2014-08-11,0.00,0.00,0.00,68.55,68.55
2014-08-12,0.00,0.00,0.00,92.60,92.60
2014-08-13,107.76,0.00,0.00,92.60,200.36
2014-08-14,107.76,0.00,0.00,92.60,200.36
2014-08-15,107.76,0.00,0.00,92.60,200.36
2014-08-18,107.76,0.00,0.00,113.10,220.86
2014-08-19,107.76,0.00,0.00,92.15,199.91
2014-08-20,107.76,0.00,0.00,92.15,199.91
2014-08-21,107.76,0.00,0.00,92.15,199.91
2014-08-22,107.76,0.00,0.00,92.15,199.91
2014-08-25,107.76,0.00,0.00,78.82,186.58
2014-08-26,107.76,0.00,0.00,51.75,159.51
2014-08-27,107.76,0.00,0.00,51.75,159.51
2014-08-28,107.76,0.00,0.00,51.75,159.51
2014-08-29,107.76,0.00,0.00,51.75,159.51
2014-09-02,107.76,0.00,0.00,-103.15,4.61
2014-09-03,107.76,0.00,0.00,-103.15,4.61
2014-09-04,107.76,0.00,0.00,-103.15,4.61
2014-09-05,107.76,0.00,0.00,-103.15,4.61
2014-09-08,107.76,0.00,0.00,-147.73,-39.97
2014-09-09,107.76,0.00,0.00,-297.66,-189.90
2014-09-10,107.76,0.00,0.00,-297.66,-189.90
2014-09-11,107.76,0.00,0.00,-297.66,-189.90
2014-09-12,107.76,0.00,0.00,-297.66,-189.90
2014-09-15,107.76,0.00,0.00,-297.66,-189.90
2014-09-16,107.76,0.00,0.00,-297.66,-189.90
2014-09-17,-241.64,0.00,0.00,-297.66,-539.30
2014-09-18,-349.40,0.00,0.00,-297.66,-647.06
2014-09-19,-349.40,0.00,0.00,-297.66,-647.06
2014-09-22,-349.40,0.00,0.00,-297.66,-647.06
2014-09-23,-349.40,0.00,0.00,-297.66,-647.06
2014-09-24,-349.40,0.00,0.00,-266.70,-616.10
2014-09-25,-349.40,0.00,0.00,-266.70,-616.10
2014-09-26,-349.40,0.00,0.00,-266.70,-616.10
2014-09-29,-349.40,0.00,0.00,-287.19,-636.59
2014-09-30,-349.40,0.00,0.00,-287.19,-636.59
2014-10-01,-349.40,0.00,0.00,-287.19,-636.59
2014-10-02,0.00,0.00,0.00,-287.19,-287.19
2014-10-03,0.00,0.00,0.00,-287.19,-287.19
2014-10-06,0.00,0.00,0.00,-273.86,-273.86
2014-10-07,0.00,0.00,0.00,-273.86,-273.86
2014-10-08,123.22,0.00,0.00,-273.86,-150.64
2014-10-09,123.22,0.00,0.00,-273.86,-150.64
2014-10-10,123.22,0.00,112.52,-273.86,-38.12
2014-10-13,123.22,0.00,112.52,-118.96,116.78
2014-10-14,123.22,0.00,112.52,-118.96,116.78
2014-10-15,123.22,0.00,112.52,-118.96,116.78
2014-10-16,123.22,0.00,112.52,-118.96,116.78
2014-10-17,123.22,0.00,112.52,-118.96,116.78
2014-10-20,123.22,0.00,112.52,30.96,266.70
2014-10-21,123.22,0.00,112.52,30.96,266.70
2014-10-22,123.22,0.00,112.52,30.96,266.70
2014-10-23,123.22,0.00,112.52,30.96,266.70
2014-10-24,123.22,0.00,112.52,30.96,266.70
2014-10-27,123.22,0.00,112.52,30.96,266.70
2014-10-28,123.22,0.00,112.52,30.96,266.70
2014-10-29,123.22,0.00,112.52,30.96,266.70
2014-10-30,123.22,0.00,112.52,109.70,345.44
2014-10-31,123.22,0.00,112.52,109.70,345.44
2014-11-03,123.22,0.00,112.52,109.70,345.44
2014-11-04,123.22,0.00,112.52,78.74,314.48
2014-11-05,123.22,0.00,112.52,78.74,314.48
2014-11-06,123.22,0.00,112.52,64.94,300.68
2014-11-07,123.22,0.00,112.52,64.94,300.68
2014-11-10,123.22,0.00,112.52,64.94,300.68
2014-11-11,74.69,0.00,0.00,64.94,139.63
2014-11-12,-48.53,0.00,0.00,64.94,16.42
2014-11-13,-48.53,0.00,0.00,106.72,58.20
2014-11-14,-48.53,0.00,0.00,106.72,58.20
2014-11-17,-48.53,0.00,0.00,106.72,58.20
2014-11-18,-48.53,0.00,0.00,106.72,58.20
2014-11-19,-48.53,0.00,0.00,106.72,58.20
2014-11-20,-48.53,0.00,0.00,119.75,71.22
2014-11-21,-48.53,0.00,0.00,119.75,71.22
2014-11-24,-48.53,0.00,0.00,41.01,-7.52
2014-11-25,-48.53,0.00,0.00,41.01,-7.52
2014-11-26,-48.53,0.00,0.00,41.01,-7.52
2014-11-28,-48.53,0.00,0.00,32.13,-16.39
2014-12-01,-48.53,0.00,0.00,32.13,-16.39
2014-12-02,-48.53,0.00,0.00,32.13,-16.39
2014-12-03,-48.53,0.00,0.00,32.13,-16.39
2014-12-04,-48.53,0.00,0.00,32.13,-16.39
2014-12-05,-48.53,0.00,0.00,32.13,-16.39
2014-12-08,-48.53,0.00,0.00,32.13,-16.39
2014-12-09,-48.53,0.00,0.00,32.13,-16.39
2014-12-10,-48.53,0.00,0.00,32.13,-16.39
2014-12-11,-48.53,0.00,0.00,32.13,-16.39
2014-12-12,-48.53,0.00,0.00,32.13,-16.39
2014-12-15,-48.53,0.00,0.00,32.13,-16.39
2014-12-16,0.00,0.00,-95.86,32.13,-63.72
2014-12-17,0.00,0.00,-95.86,32.13,-63.72
2014-12-18,0.00,0.00,-95.86,6.62,-89.24
2014-12-19,0.00,0.00,-95.86,6.62,-89.24
2014-12-22,0.00,0.00,-95.86,6.62,-89.24
2014-12-23,0.00,0.00,-95.86,6.62,-89.24
2014-12-24,-412.85,0.00,-95.86,6.62,-502.09
2014-12-26,-412.85,0.00,-95.86,-39.51,-548.22
2014-12-29,-412.85,0.00,-95.86,-39.51,-548.22
2014-12-30,-412.85,0.00,-95.86,-39.51,-548.22
2014-12-31,-412.85,0.00,-95.86,-39.51,-548.22
2015-01-02,-412.85,0.00,-95.86,-39.51,-548.22
2015-01-05,-412.85,0.00,-95.86,-52.54,-561.24
2015-01-06,0.00,0.00,-95.86,-52.54,-148.40
2015-01-07,0.00,0.00,-95.86,-52.54,-148.40
2015-01-08,0.00,0.00,-95.86,2.37,-93.49
2015-01-09,0.00,0.00,-95.86,2.37,-93.49
2015-01-12,0.00,0.00,-95.86,11.24,-84.62
2015-01-13,227.12,0.00,-95.86,11.24,142.50
2015-01-14,227.12,0.00,-95.86,11.24,142.50
2015-01-15,227.12,0.00,-95.86,11.24,142.50
2015-01-16,227.12,0.00,112.85,11.24,351.21
2015-01-20,227.12,0.00,112.85,11.24,351.21
2015-01-21,227.12,0.00,112.85,11.24,351.21
2015-01-22,227.12,0.00,112.85,11.24,351.21
2015-01-23,227.12,0.00,112.85,11.24,351.21
2015-01-26,227.12,0.00,112.85,11.24,351.21
2015-01-27,227.12,0.00,112.85,11.24,351.21
2015-01-28,227.12,0.00,112.85,11.24,351.21
2015-01-29,227.12,0.00,112.85,11.24,351.21
2015-01-30,227.12,0.00,112.85,11.24,351.21
2015-02-02,227.12,0.00,112.85,50.56,390.52
2015-02-03,227.12,0.00,112.85,50.56,390.52
2015-02-04,227.12,0.00,112.85,50.56,390.52
2015-02-05,473.07,0.00,112.85,50.56,636.47
2015-02-06,245.95,0.00,112.85,50.56,409.35
2015-02-09,245.95,0.00,112.85,54.90,413.70
2015-02-10,245.95,0.00,112.85,118.63,477.42
2015-02-11,245.95,0.00,112.85,118.63,477.42
2015-02-12,245.95,0.00,112.85,118.63,477.42
2015-02-13,245.95,0.00,112.85,118.63,477.42
2015-02-17,245.95,0.00,112.85,118.63,477.42
2015-02-18,245.95,0.00,0.00,152.65,398.60
2015-02-19,245.95,0.00,0.00,152.65,398.60
2015-02-20,245.95,0.00,0.00,97.74,343.69
2015-02-23,245.95,0.00,0.00,97.74,343.69
2015-02-24,245.95,0.00,0.00,97.74,343.69
2015-02-25,245.95,0.00,0.00,100.02,345.97
2015-02-26,245.95,0.00,0.00,100.02,345.97
2015-02-27,-285.67,0.00,0.00,100.02,-185.65
2015-03-02,-531.62,0.00,0.00,100.02,-431.60
2015-03-03,-531.62,0.00,0.00,100.02,-431.60
2015-03-04,-531.62,0.00,0.00,134.19,-397.43
2015-03-05,-531.62,0.00,0.00,134.19,-397.43
2015-03-06,-531.62,0.00,0.00,134.19,-397.43
2015-03-09,-531.62,0.00,0.00,134.19,-397.43
2015-03-10,-531.62,0.00,0.00,134.19,-397.43
2015-03-11,0.00,0.00,0.00,134.19,134.19
2015-03-12,0.00,0.00,0.00,134.19,134.19
2015-03-13,0.00,0.00,0.00,134.19,134.19
2015-03-16,0.00,0.00,0.00,134.19,134.19
2015-03-17,0.00,0.00,0.00,134.19,134.19
2015-03-18,18.57,0.00,0.00,176.88,195.45
2015-03-19,18.57,0.00,0.00,113.16,131.73
2015-03-20,18.57,0.00,0.00,113.16,131.73
2015-03-23,18.57,0.00,0.00,113.16,131.73
2015-03-24,18.57,0.00,0.00,113.16,131.73
2015-03-25,18.57,0.00,0.00,113.16,131.73
2015-03-26,227.50,0.00,0.00,113.16,340.67
2015-03-27,227.50,0.00,0.00,113.16,340.67
2015-03-30,227.50,0.00,0.00,161.03,388.53
2015-03-31,227.50,0.00,0.00,127.00,354.51
2015-04-01,227.50,0.00,0.00,127.00,354.51
2015-04-02,227.50,0.00,0.00,127.00,354.51
2015-04-06,227.50,0.00,0.00,127.00,354.51
2015-04-07,227.50,0.00,0.00,127.00,354.51
2015-04-08,227.50,0.00,0.00,124.73,352.24
2015-04-09,227.50,0.00,0.00,166.41,393.91
2015-04-10,227.50,0.00,0.00,166.41,393.91
2015-04-13,227.50,0.00,0.00,166.41,393.91
2015-04-14,227.50,0.00,0.00,166.41,393.91
2015-04-15,227.50,0.00,0.00,132.23,359.73
2015-04-16,227.50,0.00,0.00,165.57,393.07
2015-04-17,227.50,0.00,0.00,165.57,393.07
2015-04-20,227.50,0.00,0.00,165.57,393.07
2015-04-21,227.50,0.00,0.00,165.57,393.07
2015-04-22,104.90,0.00,0.00,165.57,270.47
2015-04-23,86.33,0.00,0.00,165.57,251.90
2015-04-24,86.33,0.00,0.00,165.57,251.90
2015-04-27,86.33,0.00,0.00,165.57,251.90
2015-04-28,86.33,0.00,0.00,150.78,237.11
2015-04-29,86.33,0.00,0.00,108.09,194.42
2015-04-30,86.33,0.00,0.00,108.09,194.42
2015-05-01,86.33,0.00,0.00,108.09,194.42
2015-05-04,86.33,0.00,0.00,108.09,194.42
2015-05-05,86.33,0.00,0.00,108.09,194.42
2015-05-06,86.33,0.00,0.00,108.09,194.42
2015-05-07,86.33,0.00,0.00,108.09,194.42
2015-05-08,86.33,0.00,0.00,138.57,224.90
2015-05-11,86.33,0.00,0.00,90.70,177.03
2015-05-12,86.33,0.00,0.00,90.70,177.03
2015-05-13,86.33,0.00,0.00,90.70,177.03
2015-05-14,86.33,0.00,0.00,90.70,177.03
2015-05-15,86.33,0.00,0.00,90.70,177.03
2015-05-18,86.33,0.00,0.00,90.70,177.03
2015-05-19,86.33,0.00,0.00,10.02,96.36
2015-05-20,86.33,0.00,0.00,-31.65,54.68
2015-05-21,86.33,0.00,0.00,-31.65,54.68
2015-05-22,86.33,0.00,0.00,-31.65,54.68
