date,vix,regime,ivr,ivp,spx,trend,trend_gap,vix_5d_avg,strategy,strategy_key,hv_spell_age,bearish_streak,ivp63,ivp252,regime_decay,local_spike,iv_signal
2008-03-24,25.73,HIGH_VOL,67.9,79.3,1349.88,NEUTRAL,0.42,28.04,Iron Condor (High Vol),iron_condor_hv,26,0,51.6,79.3,False,False,HIGH
2008-03-25,25.72,HIGH_VOL,67.8,78.9,1352.99,NEUTRAL,0.75,26.74,Iron Condor (High Vol),iron_condor_hv,27,0,50.0,78.9,False,False,HIGH
2008-03-26,26.08,HIGH_VOL,69.6,80.9,1341.13,NEUTRAL,-0.04,26.8,Iron Condor (High Vol),iron_condor_hv,28,0,54.8,80.9,False,False,HIGH
2008-03-27,25.88,HIGH_VOL,68.6,79.3,1325.76,NEUTRAL,-1.05,26.01,Iron Condor (High Vol),iron_condor_hv,29,0,51.6,79.3,False,False,HIGH
2008-03-28,25.71,HIGH_VOL,67.8,77.7,1315.22,BEARISH,-1.74,25.82,Iron Condor (High Vol),iron_condor_hv,30,1,45.2,77.7,True,False,HIGH
2008-03-31,25.61,HIGH_VOL,67.3,76.9,1322.7,NEUTRAL,-1.11,25.8,Iron Condor (High Vol),iron_condor_hv,33,0,43.5,76.9,True,False,HIGH
2008-04-01,22.68,HIGH_VOL,52.8,54.2,1370.18,BULLISH,2.38,25.19,Iron Condor (High Vol),iron_condor_hv,34,0,4.8,54.2,True,False,NEUTRAL
2008-04-02,23.43,HIGH_VOL,56.5,60.2,1367.53,BULLISH,2.12,24.66,Iron Condor (High Vol),iron_condor_hv,35,0,12.9,60.2,True,False,NEUTRAL
2008-04-03,23.21,HIGH_VOL,55.4,58.2,1369.31,BULLISH,2.16,24.13,Iron Condor (High Vol),iron_condor_hv,36,0,9.7,58.2,True,False,NEUTRAL
2008-04-04,22.45,HIGH_VOL,51.7,50.2,1370.4,BULLISH,2.2,23.48,Iron Condor (High Vol),iron_condor_hv,37,0,1.6,50.2,True,False,NEUTRAL
2008-04-07,22.42,HIGH_VOL,51.5,49.8,1372.54,BULLISH,2.33,22.84,Iron Condor (High Vol),iron_condor_hv,40,0,1.6,49.8,False,False,NEUTRAL
2008-04-08,22.36,HIGH_VOL,51.2,49.4,1365.54,BULLISH,1.75,22.77,Iron Condor (High Vol),iron_condor_hv,41,0,1.6,49.4,False,False,NEUTRAL
2008-04-09,22.81,HIGH_VOL,53.5,54.6,1354.49,BULLISH,0.93,22.65,Iron Condor (High Vol),iron_condor_hv,42,0,9.7,54.6,True,False,NEUTRAL
2008-04-10,21.98,NORMAL,49.4,48.6,1360.55,BULLISH,1.38,22.4,Bull Put Spread,bull_put_spread,0,0,1.6,48.6,False,False,NEUTRAL
2008-04-11,23.46,HIGH_VOL,56.7,60.6,1332.83,NEUTRAL,-0.65,22.61,Iron Condor (High Vol),iron_condor_hv,0,0,21.0,60.6,True,False,NEUTRAL
2008-04-14,23.82,HIGH_VOL,58.4,64.1,1328.32,BEARISH,-0.91,22.89,Bear Call Spread (High Vol),bear_call_spread_hv,3,1,24.2,64.1,True,False,NEUTRAL
2008-04-15,22.78,HIGH_VOL,53.1,53.0,1334.43,NEUTRAL,-0.37,22.97,Iron Condor (High Vol),iron_condor_hv,4,0,11.3,53.0,True,False,NEUTRAL
2008-04-16,20.53,NORMAL,41.9,39.8,1364.71,BULLISH,1.92,22.51,Reduce / Wait,,0,0,0.0,39.8,False,False,LOW
2008-04-17,20.37,NORMAL,41.2,38.6,1365.56,BULLISH,1.94,22.19,Reduce / Wait,,0,0,0.0,38.6,False,False,LOW
2008-04-18,20.13,NORMAL,40.0,37.5,1390.33,BULLISH,3.69,21.53,Reduce / Wait,,0,0,0.0,37.5,False,False,LOW
2008-04-21,20.5,NORMAL,40.7,39.4,1388.17,BULLISH,3.45,20.86,Reduce / Wait,,0,0,3.2,39.4,False,False,LOW
2008-04-22,20.87,NORMAL,42.5,42.6,1375.94,BULLISH,2.47,20.48,Reduce / Wait,,0,0,6.5,42.6,False,False,NEUTRAL
2008-04-23,20.26,NORMAL,39.5,36.7,1379.93,BULLISH,2.7,20.43,Reduce / Wait,,0,0,1.6,36.7,False,False,LOW
2008-04-24,20.06,NORMAL,38.5,35.9,1388.82,BULLISH,3.3,20.36,Reduce / Wait,,0,0,0.0,35.9,False,False,LOW
2008-04-25,19.59,NORMAL,36.1,34.3,1397.84,BULLISH,3.93,20.26,Reduce / Wait,,0,0,0.0,34.3,False,False,LOW
2008-04-28,19.64,NORMAL,35.3,34.3,1396.37,BULLISH,3.74,20.08,Reduce / Wait,,0,0,1.6,34.3,False,False,LOW
2008-04-29,20.24,NORMAL,38.4,36.3,1390.94,BULLISH,3.28,19.96,Reduce / Wait,,0,0,6.5,36.3,False,False,LOW
2008-04-30,20.79,NORMAL,41.2,41.4,1385.59,BULLISH,2.82,20.06,Reduce / Wait,,0,0,14.5,41.4,False,False,NEUTRAL
2008-05-01,18.88,NORMAL,31.4,30.3,1409.34,BULLISH,4.51,19.83,Reduce / Wait,,0,0,0.0,30.3,False,False,LOW
2008-05-02,18.18,NORMAL,27.8,25.5,1413.9,BULLISH,4.74,19.55,Reduce / Wait,,0,0,0.0,25.5,False,False,LOW
2008-05-05,18.9,NORMAL,31.5,31.1,1407.49,BULLISH,4.18,19.4,Reduce / Wait,,0,0,3.2,31.1,False,False,LOW
2008-05-06,18.21,NORMAL,28.0,25.1,1418.26,BULLISH,4.9,18.99,Reduce / Wait,,0,0,1.6,25.1,False,False,LOW
2008-05-07,19.73,NORMAL,35.8,33.5,1392.57,BULLISH,2.99,18.78,Reduce / Wait,,0,0,9.7,33.5,False,False,LOW
2008-05-08,19.4,NORMAL,34.1,31.9,1397.68,BULLISH,3.34,18.88,Reduce / Wait,,0,0,6.5,31.9,False,False,LOW
2008-05-09,19.41,NORMAL,34.1,31.9,1388.28,BULLISH,2.61,19.13,Reduce / Wait,,0,0,8.1,31.9,False,False,LOW
2008-05-12,17.79,NORMAL,25.8,21.9,1403.58,BULLISH,3.63,18.91,Reduce / Wait,,0,0,0.0,21.9,False,False,LOW
2008-05-13,17.98,NORMAL,26.8,22.3,1403.04,BULLISH,3.48,18.86,Reduce / Wait,,0,0,1.6,22.3,False,False,LOW
2008-05-14,17.66,NORMAL,25.2,20.7,1408.66,BULLISH,3.77,18.45,Reduce / Wait,,0,0,0.0,20.7,False,False,LOW
2008-05-15,16.3,NORMAL,18.2,15.5,1423.57,BULLISH,4.73,17.83,Reduce / Wait,,0,0,0.0,15.5,False,False,LOW
2008-05-16,16.47,NORMAL,19.0,15.5,1425.35,BULLISH,4.67,17.24,Reduce / Wait,,0,0,1.6,15.5,False,False,LOW
2008-05-19,17.01,NORMAL,21.7,18.7,1426.63,BULLISH,4.56,17.08,Reduce / Wait,,0,0,3.2,18.7,False,False,LOW
2008-05-20,17.58,NORMAL,24.7,19.9,1413.4,BULLISH,3.38,17.0,Reduce / Wait,,0,0,4.8,19.9,False,False,LOW
2008-05-21,18.59,NORMAL,29.9,26.7,1390.71,BULLISH,1.62,17.19,Reduce / Wait,,0,0,14.5,26.7,False,False,LOW
2008-05-22,18.05,NORMAL,27.1,22.3,1394.35,BULLISH,1.76,17.54,Reduce / Wait,,0,0,11.3,22.3,False,False,LOW
2008-05-23,19.55,NORMAL,34.8,31.9,1375.93,NEUTRAL,0.32,18.16,Reduce / Wait,,0,0,24.2,31.9,False,False,LOW
2008-05-27,19.64,NORMAL,35.3,32.7,1385.35,BULLISH,0.87,18.68,Reduce / Wait,,0,0,27.4,32.7,False,False,LOW
2008-05-28,19.07,NORMAL,32.3,29.5,1390.84,BULLISH,1.1,18.98,Reduce / Wait,,0,0,21.0,29.5,False,False,LOW
2008-05-29,18.14,NORMAL,27.5,21.5,1398.26,BULLISH,1.54,18.89,Reduce / Wait,,0,0,12.9,21.5,False,False,LOW
2008-05-30,17.83,NORMAL,26.0,19.1,1400.38,BULLISH,1.54,18.85,Reduce / Wait,,0,0,9.7,19.1,False,False,LOW
2008-06-02,19.83,NORMAL,36.0,33.5,1385.67,NEUTRAL,0.39,18.9,Reduce / Wait,,0,0,37.1,33.5,False,False,LOW
2008-06-03,20.24,NORMAL,38.1,35.5,1377.65,NEUTRAL,-0.23,19.02,Reduce / Wait,,0,0,41.9,35.5,False,False,LOW
2008-06-04,20.8,NORMAL,41.0,41.4,1377.2,NEUTRAL,-0.29,19.37,Iron Condor,iron_condor,0,0,53.2,41.4,False,True,NEUTRAL
2008-06-05,18.63,NORMAL,29.8,25.1,1404.05,BULLISH,1.56,19.47,Reduce / Wait,,0,0,21.0,25.1,False,False,LOW
2008-06-06,23.56,HIGH_VOL,55.2,61.0,1360.68,BEARISH,-1.63,20.61,Reduce / Wait,,0,1,74.2,61.0,False,False,NEUTRAL
2008-06-09,23.12,HIGH_VOL,53.0,56.2,1361.76,BEARISH,-1.62,21.27,Reduce / Wait,,3,2,69.4,56.2,False,False,NEUTRAL
2008-06-10,23.18,HIGH_VOL,53.3,56.6,1358.44,BEARISH,-1.91,21.86,Reduce / Wait,,4,3,71.0,56.6,False,False,NEUTRAL
2008-06-11,24.12,HIGH_VOL,58.1,66.9,1335.49,BEARISH,-3.52,22.52,Reduce / Wait,,5,4,80.6,66.9,False,False,NEUTRAL
2008-06-12,23.33,HIGH_VOL,54.0,57.4,1339.87,BEARISH,-3.16,23.46,Reduce / Wait,,6,5,74.2,57.4,False,False,NEUTRAL
2008-06-13,21.22,NORMAL,43.2,42.2,1360.03,BEARISH,-1.69,22.99,Reduce / Wait,,0,6,58.1,42.2,False,True,NEUTRAL
2008-06-16,20.95,NORMAL,41.8,40.6,1360.14,BEARISH,-1.67,22.56,Reduce / Wait,,0,7,58.1,40.6,False,True,NEUTRAL
2008-06-17,21.13,NORMAL,42.7,41.4,1350.93,BEARISH,-2.3,22.15,Iron Condor,iron_condor,0,8,59.7,41.4,False,True,NEUTRAL
2008-06-18,22.24,HIGH_VOL,44.5,45.4,1337.81,BEARISH,-3.21,21.77,Bear Call Spread (High Vol),bear_call_spread_hv,0,9,64.5,45.4,False,True,NEUTRAL
2008-06-19,21.58,NORMAL,40.9,43.4,1342.83,BEARISH,-2.83,21.42,Iron Condor,iron_condor,0,10,62.9,43.4,False,True,NEUTRAL
2008-06-20,22.87,HIGH_VOL,46.5,51.8,1317.93,BEARISH,-4.58,21.75,Reduce / Wait,,0,11,77.4,51.8,False,False,NEUTRAL
2008-06-23,22.64,HIGH_VOL,45.2,48.6,1318.0,BEARISH,-4.55,22.09,Reduce / Wait,,3,12,72.6,48.6,False,True,NEUTRAL
2008-06-24,22.42,HIGH_VOL,43.9,45.0,1314.29,BEARISH,-4.8,22.35,Bear Call Spread (High Vol),bear_call_spread_hv,4,13,69.4,45.0,False,True,NEUTRAL
2008-06-25,21.14,NORMAL,36.6,39.4,1321.97,BEARISH,-4.23,22.13,Reduce / Wait,,0,14,61.3,39.4,False,True,LOW
2008-06-26,23.93,HIGH_VOL,52.6,63.7,1283.15,BEARISH,-6.93,22.6,Reduce / Wait,,0,15,96.8,63.7,False,False,NEUTRAL
2008-06-27,23.44,HIGH_VOL,49.8,58.2,1278.38,BEARISH,-7.16,22.71,Reduce / Wait,,1,16,91.9,58.2,False,False,NEUTRAL
2008-06-30,23.95,HIGH_VOL,52.7,64.1,1280.0,BEARISH,-6.89,22.98,Reduce / Wait,,4,17,98.4,64.1,False,False,NEUTRAL
2008-07-01,23.65,HIGH_VOL,51.0,60.6,1284.91,BEARISH,-6.39,23.22,Reduce / Wait,,5,18,93.5,60.6,False,False,NEUTRAL
2008-07-02,25.92,HIGH_VOL,63.9,79.3,1261.52,BEARISH,-7.94,24.18,Reduce / Wait,,6,19,100.0,79.3,False,False,HIGH
2008-07-03,24.78,HIGH_VOL,57.4,70.1,1262.9,BEARISH,-7.69,24.35,Reduce / Wait,,7,20,98.4,70.1,False,False,HIGH
2008-07-07,25.78,HIGH_VOL,62.2,78.1,1252.31,BEARISH,-8.28,24.82,Reduce / Wait,,11,21,98.4,78.1,False,False,HIGH
2008-07-08,23.15,HIGH_VOL,46.8,52.2,1273.7,BEARISH,-6.54,24.66,Reduce / Wait,,12,22,79.0,52.2,False,False,NEUTRAL
2008-07-09,25.23,HIGH_VOL,59.0,72.9,1244.69,BEARISH,-8.47,24.97,Reduce / Wait,,13,23,96.8,72.9,False,False,HIGH
2008-07-10,25.59,HIGH_VOL,61.1,75.3,1253.39,BEARISH,-7.64,24.91,Reduce / Wait,,14,24,96.8,75.3,False,False,HIGH
2008-07-11,27.49,HIGH_VOL,72.2,89.2,1239.49,BEARISH,-8.47,25.45,Reduce / Wait,,15,25,100.0,89.2,False,False,HIGH
2008-07-14,28.48,HIGH_VOL,77.9,94.4,1228.3,BEARISH,-9.05,25.99,Reduce / Wait,,18,26,100.0,94.4,False,False,HIGH
2008-07-15,28.54,HIGH_VOL,78.2,94.8,1214.91,BEARISH,-9.78,27.07,Reduce / Wait,,19,27,100.0,94.8,False,False,HIGH
2008-07-16,25.1,HIGH_VOL,58.0,70.1,1245.36,BEARISH,-7.29,27.04,Iron Condor (High Vol),iron_condor_hv,20,28,88.7,70.1,False,False,HIGH
2008-07-17,25.01,HIGH_VOL,57.5,68.9,1260.32,BEARISH,-5.96,26.92,Reduce / Wait,,21,29,87.1,68.9,False,False,NEUTRAL
2008-07-18,24.05,HIGH_VOL,49.2,61.4,1260.68,BEARISH,-5.74,26.24,Reduce / Wait,,22,30,82.3,61.4,False,False,NEUTRAL
2008-07-21,23.05,HIGH_VOL,43.0,48.2,1260.0,BEARISH,-5.6,25.15,Bear Call Spread (High Vol),bear_call_spread_hv,25,31,66.1,48.2,False,True,NEUTRAL
2008-07-22,21.18,NORMAL,31.4,33.1,1277.0,BEARISH,-4.17,23.68,Reduce / Wait,,0,32,54.8,33.1,False,True,LOW
2008-07-23,21.31,NORMAL,32.2,33.9,1282.19,BEARISH,-3.6,22.92,Reduce / Wait,,0,33,56.5,33.9,False,True,LOW
2008-07-24,23.44,HIGH_VOL,45.4,52.6,1252.54,BEARISH,-5.62,22.61,Reduce / Wait,,0,34,72.6,52.6,False,False,NEUTRAL
2008-07-25,22.91,HIGH_VOL,42.1,45.8,1257.76,BEARISH,-5.01,22.38,Bear Call Spread (High Vol),bear_call_spread_hv,1,35,62.9,45.8,False,True,NEUTRAL
2008-07-28,24.23,HIGH_VOL,50.3,63.7,1234.37,BEARISH,-6.51,22.61,Reduce / Wait,,4,36,83.9,63.7,False,False,NEUTRAL
2008-07-29,22.03,HIGH_VOL,36.7,36.3,1263.2,BEARISH,-4.09,22.78,Bear Call Spread (High Vol),bear_call_spread_hv,5,37,53.2,36.3,False,True,LOW
2008-07-30,21.21,NORMAL,31.6,31.9,1284.26,BEARISH,-2.28,22.76,Reduce / Wait,,0,38,46.8,31.9,False,False,LOW
2008-07-31,22.94,HIGH_VOL,42.3,46.6,1267.38,BEARISH,-3.35,22.66,Bear Call Spread (High Vol),bear_call_spread_hv,0,39,61.3,46.6,False,True,NEUTRAL
2008-08-01,22.57,HIGH_VOL,40.0,40.6,1260.31,BEARISH,-3.69,22.6,Bear Call Spread (High Vol),bear_call_spread_hv,1,40,54.8,40.6,False,True,NEUTRAL
2008-08-04,23.49,HIGH_VOL,45.7,55.0,1249.01,BEARISH,-4.35,22.45,Reduce / Wait,,4,41,72.6,55.0,False,False,NEUTRAL
2008-08-05,21.14,NORMAL,31.1,30.7,1284.88,BEARISH,-1.46,22.27,Reduce / Wait,,0,42,37.1,30.7,False,False,LOW
2008-08-06,20.23,NORMAL,25.5,21.5,1289.19,NEUTRAL,-0.98,22.07,Reduce / Wait,,0,0,29.0,21.5,False,False,LOW
2008-08-07,21.15,NORMAL,31.2,31.9,1266.07,BEARISH,-2.57,21.72,Reduce / Wait,,0,1,38.7,31.9,False,False,LOW
2008-08-08,20.66,NORMAL,28.2,26.3,1296.32,NEUTRAL,-0.09,21.33,Reduce / Wait,,0,0,29.0,26.3,False,False,LOW
2008-08-11,20.12,NORMAL,24.8,21.1,1305.32,NEUTRAL,0.75,20.66,Reduce / Wait,,0,0,24.2,21.1,False,False,LOW
2008-08-12,21.17,NORMAL,31.3,33.1,1289.59,NEUTRAL,-0.31,20.67,Reduce / Wait,,0,0,38.7,33.1,False,False,LOW
2008-08-13,21.55,NORMAL,33.7,35.9,1285.83,NEUTRAL,-0.46,20.93,Reduce / Wait,,0,0,45.2,35.9,False,False,LOW
2008-08-14,20.34,NORMAL,26.2,23.9,1292.93,NEUTRAL,0.22,20.77,Reduce / Wait,,0,0,24.2,23.9,False,False,LOW
2008-08-15,19.58,NORMAL,21.5,17.5,1298.2,NEUTRAL,0.79,20.55,Reduce / Wait,,0,0,14.5,17.5,False,False,LOW
2008-08-18,20.98,NORMAL,30.1,31.9,1278.6,NEUTRAL,-0.6,20.72,Reduce / Wait,,0,0,29.0,31.9,False,False,LOW
2008-08-19,21.28,NORMAL,32.0,36.3,1266.69,BEARISH,-1.38,20.75,Reduce / Wait,,0,1,41.9,36.3,False,False,LOW
2008-08-20,20.42,NORMAL,26.7,25.9,1274.54,NEUTRAL,-0.64,20.52,Reduce / Wait,,0,0,21.0,25.9,False,False,LOW
2008-08-21,19.82,NORMAL,23.0,19.5,1277.72,NEUTRAL,-0.31,20.42,Reduce / Wait,,0,0,11.3,19.5,False,False,LOW
2008-08-22,18.81,NORMAL,16.7,13.1,1292.2,NEUTRAL,0.9,20.26,Reduce / Wait,,0,0,4.8,13.1,False,False,LOW
2008-08-25,20.97,NORMAL,30.1,32.7,1266.84,NEUTRAL,-0.94,20.26,Reduce / Wait,,0,0,25.8,32.7,False,False,LOW
2008-08-26,20.49,NORMAL,27.1,27.5,1271.51,NEUTRAL,-0.43,20.1,Reduce / Wait,,0,0,19.4,27.5,False,False,LOW
2008-08-27,19.76,NORMAL,22.6,19.9,1281.66,NEUTRAL,0.47,19.97,Reduce / Wait,,0,0,6.5,19.9,False,False,LOW
2008-08-28,19.43,NORMAL,20.5,17.1,1300.68,BULLISH,2.02,19.89,Reduce / Wait,,0,0,3.2,17.1,False,False,LOW
2008-08-29,20.65,NORMAL,28.1,29.9,1282.83,NEUTRAL,0.72,20.26,Reduce / Wait,,0,0,19.4,29.9,False,False,LOW
2008-09-02,21.99,NORMAL,36.4,42.6,1277.58,NEUTRAL,0.37,20.46,Iron Condor,iron_condor,0,0,46.8,42.6,False,False,NEUTRAL
2008-09-03,21.43,NORMAL,32.9,40.2,1274.98,NEUTRAL,0.23,20.65,Iron Condor,iron_condor,0,0,41.9,40.2,False,False,NEUTRAL
2008-09-04,24.03,HIGH_VOL,49.1,66.1,1236.83,BEARISH,-2.65,21.51,Reduce / Wait,,0,1,79.0,66.1,False,False,NEUTRAL
2008-09-05,23.06,HIGH_VOL,43.1,54.2,1242.31,BEARISH,-2.1,22.23,Reduce / Wait,,1,2,61.3,54.2,False,False,NEUTRAL
2008-09-08,22.64,HIGH_VOL,40.4,48.2,1267.79,NEUTRAL,-0.06,22.63,Reduce / Wait,,4,0,53.2,48.2,False,True,NEUTRAL
2008-09-09,25.47,HIGH_VOL,58.0,76.9,1224.51,BEARISH,-3.39,23.33,Reduce / Wait,,5,1,90.3,76.9,False,False,HIGH
2008-09-10,24.52,HIGH_VOL,52.1,70.9,1232.04,BEARISH,-2.73,23.94,Reduce / Wait,,6,2,82.3,70.9,False,False,HIGH
2008-09-11,24.39,HIGH_VOL,51.3,70.5,1249.05,NEUTRAL,-1.33,24.02,Reduce / Wait,,7,0,80.6,70.5,False,False,HIGH
2008-09-12,25.66,HIGH_VOL,59.2,79.7,1251.7,NEUTRAL,-1.1,24.54,Reduce / Wait,,8,0,91.9,79.7,False,False,HIGH
2008-09-15,31.7,HIGH_VOL,96.7,99.6,1192.7,BEARISH,-5.66,26.35,Reduce / Wait,,11,1,100.0,99.6,False,False,HIGH
2008-09-16,30.3,HIGH_VOL,88.0,98.0,1213.6,BEARISH,-3.95,27.31,Reduce / Wait,,12,2,98.4,98.0,False,False,HIGH
2008-09-17,36.22,HIGH_VOL,100.0,100.0,1156.39,BEARISH,-8.3,29.65,Reduce / Wait,,0,3,100.0,100.0,False,False,HIGH
2008-09-18,33.1,HIGH_VOL,84.5,99.6,1206.51,BEARISH,-4.27,31.4,Reduce / Wait,,0,4,98.4,99.6,False,False,HIGH
2008-09-19,32.07,HIGH_VOL,79.4,98.8,1255.08,NEUTRAL,-0.42,32.68,Reduce / Wait,,1,0,96.8,98.8,False,False,HIGH
2008-09-22,33.85,HIGH_VOL,88.2,99.6,1207.09,BEARISH,-4.18,33.11,Reduce / Wait,,4,1,98.4,99.6,False,False,HIGH
2008-09-23,35.72,HIGH_VOL,97.5,99.6,1188.22,BEARISH,-5.62,34.19,Reduce / Wait,,0,2,98.4,99.6,False,False,HIGH
2008-09-24,35.19,HIGH_VOL,94.9,99.2,1185.87,BEARISH,-5.76,33.99,Reduce / Wait,,0,3,96.8,99.2,False,False,HIGH
2008-09-25,32.82,HIGH_VOL,83.1,98.0,1209.18,BEARISH,-3.85,33.93,Reduce / Wait,,0,4,91.9,98.0,False,False,HIGH
2008-09-26,34.74,HIGH_VOL,92.6,98.8,1213.27,BEARISH,-3.46,34.46,Reduce / Wait,,1,5,95.2,98.8,False,False,HIGH
2008-09-29,46.72,HIGH_VOL,100.0,100.0,1106.42,BEARISH,-11.74,37.04,Reduce / Wait,,0,6,100.0,100.0,False,False,HIGH
2008-09-30,39.39,HIGH_VOL,76.0,99.6,1166.36,BEARISH,-6.82,37.77,Reduce / Wait,,0,7,98.4,99.6,False,False,HIGH
2008-10-01,39.81,HIGH_VOL,77.4,99.6,1161.06,BEARISH,-7.07,38.7,Reduce / Wait,,0,8,98.4,99.6,False,False,HIGH
2008-10-02,45.26,HIGH_VOL,95.2,99.6,1114.28,BEARISH,-10.58,41.18,Reduce / Wait,,0,9,98.4,99.6,False,False,HIGH
2008-10-03,45.14,HIGH_VOL,94.8,99.2,1099.23,BEARISH,-11.57,43.26,Reduce / Wait,,0,10,96.8,99.2,False,False,HIGH
2008-10-06,52.05,HIGH_VOL,100.0,100.0,1056.89,BEARISH,-14.7,44.33,Reduce / Wait,,0,11,100.0,100.0,False,False,HIGH
2008-10-07,53.68,HIGH_VOL,100.0,100.0,996.23,BEARISH,-19.28,47.19,Reduce / Wait,,0,12,100.0,100.0,False,False,HIGH
2008-10-08,57.53,HIGH_VOL,100.0,100.0,984.94,BEARISH,-19.84,50.73,Reduce / Wait,,0,13,100.0,100.0,False,False,HIGH
2008-10-09,63.92,HIGH_VOL,100.0,100.0,909.92,BEARISH,-25.49,54.46,Reduce / Wait,,0,14,100.0,100.0,False,False,HIGH
2008-10-10,69.95,HIGH_VOL,100.0,100.0,899.22,BEARISH,-25.92,59.43,Reduce / Wait,,0,15,100.0,100.0,False,False,HIGH
2008-10-13,54.99,HIGH_VOL,72.1,98.8,1003.35,BEARISH,-16.99,60.01,Reduce / Wait,,0,16,95.2,98.8,False,False,HIGH
2008-10-14,55.13,HIGH_VOL,72.4,98.8,998.01,BEARISH,-17.08,60.3,Reduce / Wait,,0,17,95.2,98.8,False,False,HIGH
2008-10-15,69.25,HIGH_VOL,98.7,99.6,907.84,BEARISH,-24.1,62.65,Reduce / Wait,,0,18,98.4,99.6,False,False,HIGH
2008-10-16,67.61,HIGH_VOL,95.6,99.2,946.43,BEARISH,-20.42,63.39,Reduce / Wait,,0,19,96.8,99.2,False,False,HIGH
2008-10-17,70.33,HIGH_VOL,100.0,100.0,940.55,BEARISH,-20.48,63.46,Reduce / Wait,,0,20,100.0,100.0,False,False,HIGH
2008-10-20,52.97,HIGH_VOL,67.9,96.4,985.4,BEARISH,-16.24,63.06,Reduce / Wait,,0,21,85.5,96.4,False,False,HIGH
2008-10-21,53.11,HIGH_VOL,68.1,96.4,955.05,BEARISH,-18.34,62.65,Reduce / Wait,,0,22,85.5,96.4,False,False,HIGH
2008-10-22,69.65,HIGH_VOL,98.7,99.2,896.78,BEARISH,-22.8,62.73,Reduce / Wait,,0,23,96.8,99.2,False,False,HIGH
2008-10-23,67.8,HIGH_VOL,95.3,98.4,908.11,BEARISH,-21.31,62.77,Reduce / Wait,,0,24,93.5,98.4,False,False,HIGH
2008-10-24,79.13,HIGH_VOL,100.0,100.0,876.77,BEARISH,-23.48,64.53,Reduce / Wait,,0,25,100.0,100.0,False,False,HIGH
2008-10-27,80.06,HIGH_VOL,100.0,100.0,848.92,BEARISH,-25.32,69.95,Reduce / Wait,,0,26,100.0,100.0,False,False,HIGH
2008-10-28,66.96,HIGH_VOL,79.5,96.8,940.51,BEARISH,-16.77,72.72,Reduce / Wait,,0,27,87.1,96.8,False,False,HIGH
2008-10-29,69.96,HIGH_VOL,84.2,98.8,930.09,BEARISH,-17.2,72.78,Reduce / Wait,,0,28,95.2,98.8,False,False,HIGH
2008-10-30,62.9,HIGH_VOL,73.1,95.6,954.09,BEARISH,-14.58,71.8,Reduce / Wait,,0,29,82.3,95.6,False,False,HIGH
2008-10-31,59.89,HIGH_VOL,68.4,95.2,968.75,BEARISH,-12.78,67.95,Reduce / Wait,,0,30,80.6,95.2,False,False,HIGH
2008-11-03,53.68,HIGH_VOL,58.6,93.2,966.3,BEARISH,-12.49,62.68,Reduce / Wait,,0,31,72.6,93.2,False,False,HIGH
2008-11-04,47.73,HIGH_VOL,49.3,91.6,1005.75,BEARISH,-8.48,58.83,Reduce / Wait,,0,32,66.1,91.6,False,False,HIGH
2008-11-05,54.56,HIGH_VOL,60.0,93.6,952.77,BEARISH,-12.8,55.75,Reduce / Wait,,0,33,74.2,93.6,False,False,HIGH
2008-11-06,63.68,HIGH_VOL,74.3,95.6,904.88,BEARISH,-16.61,55.91,Reduce / Wait,,0,34,82.3,95.6,False,False,HIGH
2008-11-07,56.1,HIGH_VOL,62.4,94.0,930.99,BEARISH,-13.61,55.15,Reduce / Wait,,0,35,75.8,94.0,False,False,HIGH
2008-11-10,59.98,HIGH_VOL,68.5,94.8,919.21,BEARISH,-14.12,56.41,Reduce / Wait,,0,36,79.0,94.8,False,False,HIGH
2008-11-11,61.44,HIGH_VOL,70.8,94.8,898.95,BEARISH,-15.42,59.15,Reduce / Wait,,0,37,79.0,94.8,False,False,HIGH
2008-11-12,66.46,HIGH_VOL,78.7,96.0,852.3,BEARISH,-19.16,61.53,Reduce / Wait,,0,38,83.9,96.0,False,False,HIGH
2008-11-13,59.83,HIGH_VOL,68.3,93.2,911.29,BEARISH,-13.03,60.76,Reduce / Wait,,0,39,72.6,93.2,False,False,HIGH
2008-11-14,66.31,HIGH_VOL,78.4,95.6,873.29,BEARISH,-16.07,62.8,Reduce / Wait,,0,40,82.3,95.6,False,False,HIGH
2008-11-17,69.15,HIGH_VOL,82.9,97.2,850.75,BEARISH,-17.57,64.64,Reduce / Wait,,0,41,88.7,97.2,False,False,HIGH
2008-11-18,67.64,HIGH_VOL,80.5,96.4,859.12,BEARISH,-16.17,65.88,Reduce / Wait,,0,42,85.5,96.4,False,False,HIGH
2008-11-19,74.26,HIGH_VOL,90.9,99.2,806.58,BEARISH,-20.64,67.44,Reduce / Wait,,0,43,96.8,99.2,False,False,HIGH
2008-11-20,80.86,HIGH_VOL,100.0,100.0,752.44,BEARISH,-25.23,71.64,Reduce / Wait,,0,44,100.0,100.0,False,False,HIGH
2008-11-21,72.67,HIGH_VOL,87.3,98.4,800.03,BEARISH,-19.78,72.92,Reduce / Wait,,0,45,93.5,98.4,False,False,HIGH
2008-11-24,64.7,HIGH_VOL,75.0,93.2,851.81,BEARISH,-14.01,72.03,Reduce / Wait,,0,46,72.6,93.2,False,False,HIGH
